# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    601     72      -    100     37      0      0      0      0  13801   2812  31932     31      0 
    0    461     72      -    100     43      0      0      0      0  13801   2835  31932     31      0 
    0    602     71      -    100     42      0      0      0      0  13801   2797  31932     31      0 
    0    598     72      -     97     41      0      0      0      0  13801   2812  31933     31      0 
    0    600     72      -    100     38      0      0      0      0  13801   2812  31933     31      0 
    0    599     72      -    100     39      0      0      0      0  13801   2820  31933     31      0 
    0    599     72      -    100     37      0      0      0      0  13801   2805  31933     31      0 
    0    599     72      -    100     38      0      0      0      0  13801   2827  31933     31      0 
    0    599     73      -    100     33      0      0      0      0  13801   2835  31932     31      0 
    0    445     70      -    100     33      0      0      0      0  13801   2895  31932     31      0 
    0    463     65      -     94     77      0      0      0      0  13801   2895  31932     31      0 
    0    425     65      -     94     77      0      0      0      0  13801   2895  31932     31      0 
    0    424     64      -     95     78      0      0      0      0  13801   2895  31932     31      0 
    0    593     72      -    100     47      0      0      0      0  13801   2797  31932     31      0 
    0    599     72      -    100     46      0      0      0      0  13801   2805  31932     31      0 
    0    599     72      -    100     45      0      0      0      0  13801   2805  31932     31      0 
    0    599     72      -    100     40      0      0      0      0  13801   2812  31932     31      0 
    0    599     72      -    100     40      0      0      0      0  13801   2820  31932     31      0 
    0    600     72      -    100     38      0      0      0      0  13801   2820  31932     31      0 
    0    598     73      -    100     36      0      0      0      0  13801   2835  31932     31      0 
    0    600     72      -    100     38      0      0      0      0  13801   2835  31932     31      0 
    0    599     73      -    100     33      0      0      0      0  13801   2842  31933     31      0 
    0    599     74      -    100     33      0      0      0      0  13801   2842  31933     31      0 
    0    599     73      -    100     31      0      0      0      0  13801   2842  31933     31      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    599     73      -    100     29      0      0      0      0  13801   2850  31933     31      0 
    0    440     65      -     94     77      0      0      0      0  13801   2895  31933     31      0 
    0    417     65      -     94     77      0      0      0      0  13801   2895  31933     31      0 
    0    583     73      -    100     47      0      0      0      0  13801   2790  31933     31      0 
    0    599     73      -    100     44      0      0      0      0  13801   2782  31933     31      0 
    0    598     73      -     97     43      0      0      0      0  13801   2805  31933     31      0 
    0    601     73      -    100     42      0      0      0      0  13801   2820  31932     31      0 
    0    600     73      -    100     38      0      0      0      0  13801   2827  31933     31      0 
    0    600     73      -    100     37      0      0      0      0  13801   2827  31934     31      0 
    0    599     73      -    100     36      0      0      0      0  13801   2827  31934     31      0 
    0    598     73      -     97     38      0      0      0      0  13801   2812  31934     31      0 
    0    600     74      -    100     34      0      0      0      0  13801   2827  31933     31      0 
    0    599     73      -    100     37      0      0      0      0  13801   2820  31933     31      0 
    0    600     74      -    100     31      0      0      0      0  13801   2850  31933     31      0 
    0    600     74      -    100     33      0      0      0      0  13801   2850  31933     31      0 
    0    598     74      -    100     28      0      0      0      0  13801   2827  31933     31      0 
    0    599     74      -    100     29      0      0      0      0  13801   2835  31933     31      0 
    0    598     74      -    100     23      0      0      0      0  13801   2835  31933     31      0 
    0    597     73      -    100     30      0      0      0      0  13801   2835  31933     31      0 
    0    595     73      -    100     30      0      0      0      0  13801   2835  31933     31      0 
    0    473     67      -     11      6      0      0      0      0  13801   2902  31933     31      0 
    0    451     65      -     91     75      0      0      0      0  13801   2895  31933     31      0 
    0    413     65      -     94     77      0      0      0      0  13801   2895  31933     31      0 
    0    412     65      -     93     76      0      0      0      0  13801   2895  31933     31      0 
    0    550     72      -     97     46      0      0      0      0  13801   2775  31933     31      0 
    0    598     72      -    100     44      0      0      0      0  13801   2790  31933     31      0 
    0    600     73      -    100     45      0      0      0      0  13801   2797  31933     31      0 
    0    598     70      -     97     40      0      0      0      0  13801   2797  31933     31      0 
    0    599     73      -    100     40      0      0      0      0  13801   2797  31933     31      0 
    0    599     73      -    100     38      0      0      0      0  13801   2797  31933     31      0 
    0    599     73      -    100     37      0      0      0      0  13801   2805  31933     31      0 
    0    598     73      -    100     35      0      0      0      0  13801   2812  31933     31      0 
    0    600     74      -    100     33      0      0      0      0  13801   2827  31933     31      0 
    0    599     73      -    100     32      0      0      0      0  13801   2827  31933     31      0 
    0    600     73      -    100     33      0      0      0      0  13801   2827  31933     31      0 
    0    598     74      -    100     29      0      0      0      0  13801   2820  31933     31      0 
    0    600     73      -    100     33      0      0      0      0  13801   2820  31933     31      0 
    0    597     74      -    100     27      0      0      0      0  13801   2827  31933     31      0 
    0    598     74      -    100     25      0      0      0      0  13801   2827  31933     31      0 
    0    599     73      -    100     34      0      0      0      0  13801   2827  31933     31      0 
    0    596     74      -    100     24      0      0      0      0  13801   2827  31933     31      0 
    0    595     74      -    100     27      0      0      0      0  13801   2827  31933     31      0 
    0    595     73      -    100     35      0      0      0      0  13801   2835  31933     31      0 
    0    593     74      -    100     23      0      0      0      0  13801   2827  31933     31      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    487     69      -     26     13      0      0      0      0  13801   2902  31933     31      0 
    0    563     74      -     97     46      0      0      0      0  13801   2850  31933     31      0 
    0    606     73      -    100     47      0      0      0      0  13801   2790  31933     31      0 
    0    598     73      -    100     45      0      0      0      0  13801   2805  31933     31      0 
    0    601     73      -    100     43      0      0      0      0  13801   2805  31933     31      0 
    0    599     73      -     98     41      0      0      0      0  13801   2812  31933     31      0 
    0    598     74      -    100     38      0      0      0      0  13801   2820  31933     31      0 
    0    599     74      -    100     37      0      0      0      0  13801   2805  31933     31      0 
    0    600     73      -    100     37      0      0      0      0  13801   2827  31933     31      0 
    0    600     73      -    100     37      0      0      0      0  13801   2827  31933     31      0 
    0    551     64      -      0      0      0      0      0      0  13801   2857  31933     31      0 
    0    371     66      -     94     77      0      0      0      0  13801   2895  31933     31      0 
    0    424     66      -     93     77      0      0      0      0  13801   2895  31935     31      0 
    0    422     65      -     94     78      0      0      0      0  13801   2895  31935     31      0 
    0    480     72      -    100     49      0      0      0      0  13801   2820  31935     31      0 
    0    599     72      -     96     44      0      0      0      0  13801   2790  31935     31      0 
    0    599     73      -    100     45      0      0      0      0  13801   2775  31935     31      0 
    0    597     73      -     97     41      0      0      0      0  13801   2782  31933     31      0 
    0    600     73      -    100     40      0      0      0      0  13801   2812  31933     31      0 
    0    599     73      -    100     41      0      0      0      0  13801   2820  31933     31      0 
    0    598     73      -     97     37      0      0      0      0  13801   2820  31933     31      0 
    0    599     73      -    100     37      0      0      0      0  13801   2835  31933     31      0 
    0    599     72      -    100     37      0      0      0      0  13801   2805  31933     31      0 
    0    599     74      -    100     33      0      0      0      0  13801   2812  31933     31      0 
    0    599     74      -    100     32      0      0      0      0  13801   2835  31933     31      0 
    0    600     73      -    100     35      0      0      0      0  13801   2820  31933     31      0 
    0    599     74      -    100     33      0      0      0      0  13801   2842  31933     31      0 
    0    597     74      -    100     31      0      0      0      0  13801   2827  31934     31      0 
    0    457     73      -    100     44      0      0      0      0  13801   2812  31934     31      0 
    0    602     73      -    100     46      0      0      0      0  13801   2797  31933     31      0 
    0    600     74      -    100     43      0      0      0      0  13801   2797  31933     31      0 
    0    502     62      -      8      4      0      0      0      0  13801   2895  31933     31      0 
    0    403     66      -     93     77      0      0      0      0  13801   2895  31933     31      0 
    0    427     65      -     94     78      0      0      0      0  13801   2895  31933     31      0 
    0    514     72      -    100     48      0      0      0      0  13801   2790  31934     31      0 
    0    599     72      -    100     46      0      0      0      0  13801   2775  31933     31      0 
    0    600     72      -    100     41      0      0      0      0  13801   2797  31933     31      0 
    0    601     73      -    100     42      0      0      0      0  13801   2797  31933     31      0 
    0    599     73      -    100     39      0      0      0      0  13801   2790  31933     31      0 
    0    597     73      -     97     36      0      0      0      0  13801   2797  31933     31      0 
    0    600     73      -    100     36      0      0      0      0  13801   2812  31933     31      0 
    0    600     74      -    100     35      0      0      0      0  13801   2805  31933     31      0 
    0    600     73      -    100     36      0      0      0      0  13801   2812  31933     31      0 
    0    599     73      -    100     35      0      0      0      0  13801   2812  31933     31      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    599     74      -    100     30      0      0      0      0  13801   2820  31933     31      0 
    0    599     74      -    100     29      0      0      0      0  13801   2820  31933     31      0 
    0    448     61      -     41     12      0      0      0      0  13801   2910  31935     31      0 
    0    459     65      -     94     77      0      0      0      0  13801   2895  31935     31      0 
    0    424     65      -     94     78      0      0      0      0  13801   2895  31935     31      0 
    0    424     65      -     94     78      0      0      0      0  13801   2895  31935     31      0 
    0    424     65      -     95     78      0      0      0      0  13801   2895  31935     31      0 
    0    425     65      -     94     77      0      0      0      0  13801   2895  31935     31      0 
    0    422     65      -     89     70      0      0      0      0  13801   2895  31935     31      0 
    0    590     71      -    100     46      0      0      0      0  13801   2760  31935     31      0 
    0    599     72      -    100     46      0      0      0      0  13801   2797  31935     31      0 
    0    598     73      -     97     41      0      0      0      0  13801   2805  31935     31      0 
    0    600     73      -    100     40      0      0      0      0  13801   2812  31935     31      0 
    0    599     72      -    100     40      0      0      0      0  13801   2812  31936     31      0 
    0    598     72      -     97     38      0      0      0      0  13801   2820  31935     31      0 
    0    598     73      -    100     36      0      0      0      0  13801   2812  31935     31      0 
    0    600     74      -    100     34      0      0      0      0  13801   2812  31935     31      0 
    0    599     73      -    100     33      0      0      0      0  13801   2812  31935     31      0 
    0    599     73      -    100     31      0      0      0      0  13801   2812  31935     31      0 
    0    600     73      -    100     32      0      0      0      0  13801   2820  31935     31      0 
    0    599     73      -    100     33      0      0      0      0  13801   2820  31935     31      0 
    0    599     74      -    100     27      0      0      0      0  13801   2827  31935     31      0 
    0    598     74      -     97     25      0      0      0      0  13801   2827  31935     31      0 
    0    598     74      -    100     25      0      0      0      0  13801   2827  31935     31      0 
    0    599     73      -    100     37      0      0      0      0  13801   2827  31935     31      0 
    0    596     73      -    100     32      0      0      0      0  13801   2827  31935     31      0 
    0    597     73      -    100     35      0      0      0      0  13801   2827  31935     31      0 
    0    594     74      -    100     22      0      0      0      0  13801   2835  31935     31      0 
    0    594     73      -    100     32      0      0      0      0  13801   2835  31935     31      0 
    0    592     73      -    100     32      0      0      0      0  13801   2835  31935     31      0 
    0    591     73      -    100     25      0      0      0      0  13801   2835  31935     31      0 
    0    466     61      -      5      3      0      0      0      0  13801   2910  31935     31      0 
    0    390     65      -     95     77      0      0      0      0  13801   2895  31935     31      0 
    0    415     65      -     94     77      0      0      0      0  13801   2895  31935     31      0 
    0    413     65      -     95     78      0      0      0      0  13801   2895  31935     31      0 
    0    413     65      -     94     77      0      0      0      0  13801   2895  31935     31      0 
    0    413     65      -     93     76      0      0      0      0  13801   2895  31935     31      0 
    0    413     65      -     94     77      0      0      0      0  13801   2895  31935     31      0 
    0    405     64      -     95     78      0      0      0      0  13801   2895  31935     31      0 
    0    413     64      -     93     76      0      0      0      0  13801   2895  31935     31      0 
    0    412     64      -     93     76      0      0      0      0  13801   2895  31935     31      0 
    0    412     64      -     95     78      0      0      0      0  13801   2895  31935     31      0 
    0    411     64      -     94     77      0      0      0      0  13801   2895  31933     31      0 
    0    412     64      -     95     78      0      0      0      0  13801   2895  31933     31      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    412     64      -     94     77      0      0      0      0  13801   2895  31933     31      0 
    0    411     64      -     93     76      0      0      0      0  13801   2895  31933     31      0 
    0    412     64      -     94     77      0      0      0      0  13801   2895  31933     31      0 
    0    412     64      -     93     76      0      0      0      0  13801   2895  31932     31      0 
    0    412     63      -     95     78      0      0      0      0  13801   2895  31932     31      0 
    0    411     63      -     95     78      0      0      0      0  13801   2895  31932     31      0 
    0    411     63      -     94     77      0      0      0      0  13801   2895  31932     31      0 
    0    413     63      -     93     76      0      0      0      0  13801   2895  31932     31      0 
    0    411     63      -     95     78      0      0      0      0  13801   2895  31932     31      0 
    0    519     70      -    100     49      0      0      0      0  13801   2775  31932     31      0 
    0    599     71      -    100     48      0      0      0      0  13801   2790  31932     31      0 
    0    599     72      -    100     44      0      0      0      0  13801   2782  31932     31      0 
    0    599     72      -    100     42      0      0      0      0  13801   2820  31932     31      0 
    0    600     71      -    100     38      0      0      0      0  13801   2805  31932     31      0 
    0    597     72      -     97     37      0      0      0      0  13801   2835  31932     31      0 
    0    600     72      -    100     37      0      0      0      0  13801   2835  31932     31      0 
    0    599     72      -    100     36      0      0      0      0  13801   2820  31932     31      0 
    0    600     72      -    100     35      0      0      0      0  13801   2835  31932     31      0 
    0    600     72      -    100     37      0      0      0      0  13801   2812  31932     31      0 
    0    596     72      -     96     31      0      0      0      0  13801   2827  31932     31      0 
    0    597     73      -    100     33      0      0      0      0  13801   2820  31932     31      0 
    0    601     73      -    100     31      0      0      0      0  13801   2827  31932     31      0 
    0    599     72      -    100     34      0      0      0      0  13801   2835  31932     31      0 
    0    599     73      -    100     32      0      0      0      0  13801   2827  31932     31      0 
    0    599     72      -    100     35      0      0      0      0  13801   2857  31932     31      0 
    0    597     73      -    100     26      0      0      0      0  13801   2857  31932     31      0 
    0    598     72      -    100     35      0      0      0      0  13801   2850  31932     31      0 
    0    594     73      -    100     32      0      0      0      0  13801   2842  31932     31      0 
    0    593     73      -     97     20      0      0      0      0  13801   2835  31935     31      0 
    0    592     73      -    100     32      0      0      0      0  13801   2865  31935     31      0 
    0    592     73      -    100     33      0      0      0      0  13801   2835  31935     31      0 
    0    450     69      -     71     26      0      0      0      0  13801   2895  31935     31      0 
    0    589     73      -    100     47      0      0      0      0  13801   2820  31935     31      0 
    0    600     73      -    100     45      0      0      0      0  13801   2797  31934     31      0 
    0    599     73      -    100     46      0      0      0      0  13801   2812  31934     31      0 
    0    521     73      -    100     46      0      0      0      0  13801   2820  31934     31      0 
    0    600     73      -    100     44      0      0      0      0  13801   2797  31934     31      0 
    0    600     72      -    100     44      0      0      0      0  13801   2797  31934     31      0 
    0    598     73      -     97     40      0      0      0      0  13801   2812  31934     31      0 
    0    599     73      -    100     40      0      0      0      0  13801   2820  31934     31      0 
    0    599     73      -    100     39      0      0      0      0  13801   2820  31934     31      0 
    0    599     73      -     97     35      0      0      0      0  13801   2797  31934     31      0 
    0    599     74      -    100     34      0      0      0      0  13801   2835  31934     31      0 
    0    599     73      -    100     33      0      0      0      0  13801   2812  31934     31      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    599     74      -    100     32      0      0      0      0  13801   2827  31934     31      0 
    0    600     73      -    100     35      0      0      0      0  13801   2820  31934     31      0 
    0    599     73      -    100     31      0      0      0      0  13801   2820  31934     31      0 
    0    599     73      -    100     37      0      0      0      0  13801   2820  31934     31      0 
    0    598     74      -    100     30      0      0      0      0  13801   2827  31934     31      0 
    0    599     74      -    100     32      0      0      0      0  13801   2827  31934     31      0 
    0    501     62      -      1      1      0      0      0      0  13801   2880  31934     31      0 
    0    453     66      -     95     78      0      0      0      0  13801   2895  31934     31      0 
    0    417     65      -     94     77      0      0      0      0  13801   2895  31934     31      0 
    0    411     65      -     95     78      0      0      0      0  13801   2895  31934     31      0 
    0    412     65      -     93     76      0      0      0      0  13801   2895  31934     31      0 
    0    411     65      -     94     76      0      0      0      0  13801   2895  31934     31      0 
    0    411     65      -     94     76      0      0      0      0  13801   2895  31934     31      0 
    0    410     64      -     93     76      0      0      0      0  13801   2895  31934     31      0 
    0    410     64      -     95     78      0      0      0      0  13801   2895  31935     31      0 
    0    411     64      -     94     77      0      0      0      0  13801   2895  31935     31      0 
    0    410     64      -     95     78      0      0      0      0  13801   2895  31935     31      0 
    0    410     64      -     95     77      0      0      0      0  13801   2895  31935     31      0 
    0    410     64      -     95     77      0      0      0      0  13801   2895  31935     31      0 
    0    410     64      -     95     78      0      0      0      0  13801   2895  31934     31      0 
    0    410     64      -     94     77      0      0      0      0  13801   2895  31934     31      0 
    0    410     64      -     94     77      0      0      0      0  13801   2895  31934     31      0 
    0    409     63      -     95     77      0      0      0      0  13801   2895  31934     31      0 
    0    410     63      -     94     77      0      0      0      0  13801   2895  31934     31      0 
    0    409     63      -     93     76      0      0      0      0  13801   2895  31934     31      0 
    0    409     63      -     93     76      0      0      0      0  13801   2895  31934     31      0 
    0    409     63      -     94     77      0      0      0      0  13801   2895  31934     31      0 
    0    409     63      -     95     77      0      0      0      0  13801   2895  31934     31      0 
    0    408     63      -     94     76      0      0      0      0  13801   2895  31934     31      0 
    0    410     63      -     94     77      0      0      0      0  13801   2895  31934     31      0 
    0    410     63      -     93     76      0      0      0      0  13801   2895  31934     31      0 
    0    409     63      -     93     76      0      0      0      0  13801   2895  31934     31      0 
    0    410     63      -     94     77      0      0      0      0  13801   2895  31934     31      0 
    0    409     63      -     94     77      0      0      0      0  13801   2895  31934     31      0 
    0    408     63      -     95     77      0      0      0      0  13801   2895  31934     31      0 
    0    409     63      -     95     77      0      0      0      0  13801   2895  31934     31      0 
    0    407     63      -     93     76      0      0      0      0  13801   2895  31934     31      0 
    0    407     63      -     93     76      0      0      0      0  13801   2895  31934     31      0 
    0    409     62      -     94     77      0      0      0      0  13801   2895  31934     31      0 
    0    407     62      -     94     77      0      0      0      0  13801   2895  31934     31      0 
    0    397     62      -     83     68      0      0      0      0  13801   2895  31934     31      0 
    0    397     62      -     93     76      0      0      0      0  13801   2895  31934     31      0 
    0    405     62      -     91     75      0      0      0      0  13801   2895  31934     31      0 
    0    399     62      -     94     77      0      0      0      0  13801   2910  31934     31      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    406     62      -     93     76      0      0      0      0  13801   2895  31935     31      0 
    0    407     62      -     94     77      0      0      0      0  13801   2895  31935     31      0 
    0    408     62      -     94     77      0      0      0      0  13801   2895  31935     31      0 
    0    407     61      -     93     76      0      0      0      0  13801   2895  31935     31      0 
    0    407     62      -     93     76      0      0      0      0  13801   2895  31935     31      0 
    0    408     62      -     94     77      0      0      0      0  13801   2895  31934     31      0 
    0    403     62      -     94     77      0      0      0      0  13801   2910  31934     31      0 
    0    407     62      -     95     77      0      0      0      0  13801   2910  31934     31      0 
    0    408     62      -     94     77      0      0      0      0  13801   2910  31934     31      0 
    0    408     62      -     93     76      0      0      0      0  13801   2910  31934     31      0 
    0    408     62      -     94     77      0      0      0      0  13801   2910  31934     31      0 
    0    409     62      -     95     77      0      0      0      0  13801   2910  31934     31      0 
    0    408     62      -     94     77      0      0      0      0  13801   2910  31934     31      0 
    0    408     62      -     93     76      0      0      0      0  13801   2910  31934     31      0 
    0    408     62      -     93     76      0      0      0      0  13801   2910  31934     31      0 
    0    408     62      -     95     77      0      0      0      0  13801   2910  31934     31      0 
    0    408     62      -     94     77      0      0      0      0  13801   2910  31934     31      0 
    0    407     61      -     94     77      0      0      0      0  13801   2910  31934     31      0 
    0    407     62      -     93     76      0      0      0      0  13801   2910  31934     31      0 
    0    407     62      -     95     77      0      0      0      0  13801   2910  31934     31      0 
    0    408     62      -     95     78      0      0      0      0  13801   2910  31934     31      0 
    0    408     62      -     94     76      0      0      0      0  13801   2910  31934     31      0 
    0    407     62      -     93     76      0      0      0      0  13801   2910  31934     31      0 
    0    407     61      -     93     76      0      0      0      0  13801   2910  31934     31      0 
    0    407     62      -     93     76      0      0      0      0  13801   2910  31934     31      0 
    0    408     62      -     94     77      0      0      0      0  13801   2910  31934     31      0 
    0    407     61      -     95     77      0      0      0      0  13801   2910  31934     31      0 
    0    407     62      -     94     77      0      0      0      0  13801   2910  31934     31      0 
    0    502     69      -    100     49      0      0      0      0  13801   2805  31934     31      0 
    0    600     70      -    100     49      0      0      0      0  13801   2812  31934     31      0 
    0    599     70      -    100     46      0      0      0      0  13801   2812  31935     31      0 
    0    598     70      -    100     43      0      0      0      0  13801   2812  31935     31      0 
    0    600     71      -    100     42      0      0      0      0  13801   2812  31935     31      0 
    0    598     71      -     97     38      0      0      0      0  13801   2827  31935     31      0 
    0    598     71      -    100     38      0      0      0      0  13801   2842  31935     31      0 
    0    599     71      -    100     36      0      0      0      0  13801   2835  31935     31      0 
    0    599     71      -    100     35      0      0      0      0  13801   2827  31935     31      0 
    0    601     71      -    100     37      0      0      0      0  13801   2850  31935     31      0 
    0    597     72      -     97     36      0      0      0      0  13801   2850  31935     31      0 
    0    597     72      -    100     30      0      0      0      0  13801   2842  31935     31      0 
    0    599     72      -    100     27      0      0      0      0  13801   2835  31935     31      0 
    0    605     72      -    100     48      0      0      0      0  13801   2835  31935     31      0 
    0    603     71      -    100     46      0      0      0      0  13801   2797  31935     31      0 
    0    599     71      -    100     41      0      0      0      0  13801   2805  31935     31      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    599     71      -    100     42      0      0      0      0  13801   2812  31935     31      0 
    0    495     60      -      2      1      0      0      0      0  13801   2895  31935     31      0 
    0    527     72      -    100     46      0      0      0      0  13801   2790  31935     31      0 
    0    599     72      -    100     44      0      0      0      0  13801   2797  31935     31      0 
    0    600     72      -    100     43      0      0      0      0  13801   2790  31935     31      0 
    0    600     72      -    100     42      0      0      0      0  13801   2812  31935     31      0 
    0    598     72      -    100     39      0      0      0      0  13801   2827  31935     31      0 
    0    600     73      -    100     37      0      0      0      0  13801   2827  31935     31      0 
    0    599     72      -    100     36      0      0      0      0  13801   2827  31935     31      0 
    0    599     72      -    100     34      0      0      0      0  13801   2820  31935     31      0 
    0    598     72      -     96     33      0      0      0      0  13801   2842  31935     31      0 
    0    599     73      -    100     30      0      0      0      0  13801   2850  31935     31      0 
    0    599     72      -    100     37      0      0      0      0  13801   2827  31935     31      0 
    0    598     72      -    100     32      0      0      0      0  13801   2827  31935     31      0 
    0    599     73      -    100     30      0      0      0      0  13801   2835  31935     31      0 
    0    599     73      -    100     27      0      0      0      0  13801   2842  31936     31      0 
    0    442     61      -     26      6      0      0      0      0  13801   2917  31936     31      0 
    0    493     65      -     94     77      0      0      0      0  13801   2895  31935     31      0 
    0    419     65      -     93     76      0      0      0      0  13801   2895  31935     31      0 
    0    495     72      -    100     48      0      0      0      0  13801   2797  31935     31      0 
    0    600     73      -    100     47      0      0      0      0  13801   2790  31935     31      0 
    0    600     73      -    100     41      0      0      0      0  13801   2790  31935     31      0 
    0    600     72      -    100     42      0      0      0      0  13801   2805  31935     31      0 
    0    599     73      -    100     41      0      0      0      0  13801   2790  31935     31      0 
    0    598     73      -    100     38      0      0      0      0  13801   2805  31935     31      0 
    0    600     73      -    100     37      0      0      0      0  13801   2805  31935     31      0 
    0    600     72      -    100     36      0      0      0      0  13801   2812  31935     31      0 
    0    600     73      -    100     34      0      0      0      0  13801   2827  31935     31      0 
    0    597     73      -     97     31      0      0      0      0  13801   2835  31935     31      0 
    0    599     73      -    100     31      0      0      0      0  13801   2842  31935     31      0 
    0    600     73      -    100     33      0      0      0      0  13801   2835  31935     31      0 
    0    598     74      -    100     28      0      0      0      0  13801   2827  31935     31      0 
    0    600     73      -    100     37      0      0      0      0  13801   2850  31935     31      0 
    0    594     74      -    100     29      0      0      0      0  13801   2850  31935     31      0 
    0    442     73      -    100     28      0      0      0      0  13801   2857  31935     31      0 
    0    426     66      -     95     78      0      0      0      0  13801   2895  31935     31      0 
    0    425     65      -     95     78      0      0      0      0  13801   2895  31935     31      0 
    0    467     72      -    100     50      0      0      0      0  13801   2850  31935     31      0 
    0    604     73      -    100     48      0      0      0      0  13801   2782  31935     31      0 
    0    599     73      -    100     43      0      0      0      0  13801   2790  31935     31      0 
    0    599     73      -    100     45      0      0      0      0  13801   2782  31935     31      0 
    0    597     73      -     97     40      0      0      0      0  13801   2790  31935     31      0 
    0    600     73      -    100     39      0      0      0      0  13801   2805  31935     31      0 
    0    599     74      -    100     37      0      0      0      0  13801   2805  31935     31      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    600     73      -    100     37      0      0      0      0  13801   2805  31935     31      0 
    0    599     73      -    100     35      0      0      0      0  13801   2812  31935     31      0 
    0    598     73      -     97     38      0      0      0      0  13801   2820  31935     31      0 
    0    598     74      -    100     30      0      0      0      0  13801   2827  31935     31      0 
    0    601     73      -    100     36      0      0      0      0  13801   2827  31935     31      0 
    0    599     73      -    100     32      0      0      0      0  13801   2827  31935     31      0 
    0    599     74      -    100     29      0      0      0      0  13801   2850  31935     31      0 
    0    600     74      -    100     25      0      0      0      0  13801   2850  31935     31      0 
    0    599     74      -    100     29      0      0      0      0  13801   2842  31934     31      0 
    0    598     74      -    100     26      0      0      0      0  13801   2850  31934     31      0 
    0    597     73      -    100     30      0      0      0      0  13801   2835  31934     31      0 
    0    501     62      -      1      1      0      0      0      0  13801   2887  31934     31      0 
    0    456     66      -     95     78      0      0      0      0  13801   2895  31934     31      0 
    0    428     66      -     94     78      0      0      0      0  13801   2895  31934     31      0 
    0    427     66      -     93     77      0      0      0      0  13801   2895  31934     31      0 
    0    424     65      -     94     78      0      0      0      0  13801   2895  31934     31      0 
    0    428     65      -     95     78      0      0      0      0  13801   2895  31934     31      0 
    0    428     65      -     95     78      0      0      0      0  13801   2895  31934     31      0 
    0    428     65      -     93     77      0      0      0      0  13801   2895  31934     31      0 
    0    427     65      -     94     78      0      0      0      0  13801   2895  31934     31      0 
    0    427     65      -     94     78      0      0      0      0  13801   2895  31934     31      0 
    0    428     65      -     94     77      0      0      0      0  13801   2895  31934     31      0 
    0    427     65      -     94     78      0      0      0      0  13801   2895  31934     31      0 
    0    427     64      -     94     78      0      0      0      0  13801   2895  31934     31      0 
    0    426     64      -     94     78      0      0      0      0  13801   2895  31934     31      0 
    0    427     64      -     94     78      0      0      0      0  13801   2895  31934     31      0 
    0    427     64      -     95     78      0      0      0      0  13801   2895  31934     31      0 
    0    427     64      -     94     77      0      0      0      0  13801   2895  31934     31      0 
    0    427     64      -     94     78      0      0      0      0  13801   2895  31934     31      0 
    0    427     64      -     94     78      0      0      0      0  13801   2895  31934     31      0 
    0    427     64      -     93     77      0      0      0      0  13801   2895  31934     31      0 
    0    426     64      -     93     77      0      0      0      0  13801   2895  31934     31      0 
    0    448     71      -    100     51      0      0      0      0  13801   2880  31934     31      0 
    0    607     71      -    100     48      0      0      0      0  13801   2812  31935     31      0 
    0    601     71      -    100     44      0      0      0      0  13801   2805  31935     31      0 
    0    598     71      -    100     40      0      0      0      0  13801   2805  31935     31      0 
    0    599     72      -    100     40      0      0      0      0  13801   2812  31935     31      0 
    0    453     59      -      2      1      0      0      0      0  13801   2917  31935     31      0 
    0    399     64      -     94     76      0      0      0      0  13801   2895  31935     31      0 
    0    417     64      -     94     77      0      0      0      0  13801   2895  31935     31      0 
    0    419     64      -     93     76      0      0      0      0  13801   2895  31935     31      0 
    0    547     72      -    100     46      0      0      0      0  13801   2805  31936     31      0 
